1.0	0.0001	0.016883637407414907
1.0	0.00025	0.016055089970641288
1.0	0.0004	0.015226337133133754
1.0	0.00055	0.014397421215355505
1.0	0.0007000000000000001	0.01356838453621543
1.0	0.0008500000000000001	0.012739269397760817
1.0	0.001	0.011910489399048426
1.0	0.0011500000000000002	0.011085835548205225
1.0	0.0013000000000000002	0.010261229355122227
1.0	0.0014500000000000001	0.009439455462496076
1.0	0.0016	0.008621333217480704
1.0	0.0017500000000000003	0.007805003624560765
1.0	0.0019000000000000002	0.007016235340084621
1.0	0.00205	0.006263663988649133
1.0	0.0022	0.005556328308146253
1.0	0.00235	0.004909299244554328
1.0	0.0025	0.00435970465935329
1.0	0.00265	0.004025149648922865
1.0	0.0028	0.0038476157721773732
1.0	0.00295	0.003864774502300749
1.5	0.0001	0.016631733477155068
1.5	0.00025	0.015425067015347231
1.5	0.0004	0.014218530067981669
1.5	0.00055	0.013011669397295388
1.5	0.0007000000000000001	0.011804972503770125
1.5	0.0008500000000000001	0.01059996035487409
1.5	0.001	0.009401504605456086
1.5	0.0011500000000000002	0.00820466205899967
1.5	0.0013000000000000002	0.0070207406394851395
1.5	0.0014500000000000001	0.0058850184678137475
1.5	0.0016	0.004877420403944262
1.5	0.0017500000000000003	0.004134029661499006
1.5	0.0019000000000000002	0.0037692234700411327
1.5	0.00205	0.0038369668720229237
1.5	0.0022	0.004171862839555098
1.5	0.00235	0.004754558421195097
1.5	0.0025	0.005443042740909005
1.5	0.00265	0.006264556784286261
1.5	0.0028	0.007159790579961582
1.5	0.00295	0.008123026616834589
2.0	0.0001	0.01636112100491086
2.0	0.00025	0.014748688905915335
2.0	0.0004	0.013136361031114287
2.0	0.00055	0.011524515458359157
2.0	0.0007000000000000001	0.009916066716581825
2.0	0.0008500000000000001	0.008317116706259842
2.0	0.001	0.0067369836314690274
2.0	0.0011500000000000002	0.005226430745787179
2.0	0.0013000000000000002	0.004060176142042784
2.0	0.0014500000000000001	0.003590586445390449
2.0	0.0016	0.0038297296516530363
2.0	0.0017500000000000003	0.004460737057919509
2.0	0.0019000000000000002	0.0054368633228070095
2.0	0.00205	0.006600873523953653
2.0	0.0022	0.007854896168837226
2.0	0.00235	0.00915030816780347
2.0	0.0025	0.010485027559905092
2.0	0.00265	0.011855244667286319
2.0	0.0028	0.013262719437241277
2.0	0.00295	0.014697201133499283
2.5	0.0001	0.016116258598507942
2.5	0.00025	0.014136105672367227
2.5	0.0004	0.012156191073864533
2.5	0.00055	0.010177076784471707
2.5	0.0007000000000000001	0.008204453525892533
2.5	0.0008500000000000001	0.006273205459589405
2.5	0.001	0.004490664867392759
2.5	0.0011500000000000002	0.0034444240636585847
2.5	0.0013000000000000002	0.0035456745652084525
2.5	0.0014500000000000001	0.004435542495963617
2.5	0.0016	0.005697366426754738
2.5	0.0017500000000000003	0.007152044906089033
2.5	0.0019000000000000002	0.008763203984071034
2.5	0.00205	0.01045171058685645
2.5	0.0022	0.012189120479428306
2.5	0.00235	0.013960436765300796
2.5	0.0025	0.01576650059951308
2.5	0.00265	0.017594381750421013
2.5	0.0028	0.019437097287305898
2.5	0.00295	0.021299155743522508
3.0	0.0001	0.015880839037809222
3.0	0.00025	0.013547166414292235
3.0	0.0004	0.011212968061226415
3.0	0.00055	0.008880170776626404
3.0	0.0007000000000000001	0.006562923623842323
3.0	0.0008500000000000001	0.004453601487703305
3.0	0.001	0.003407248638549299
3.0	0.0011500000000000002	0.0039594921063606315
3.0	0.0013000000000000002	0.0051010457939847575
3.0	0.0014500000000000001	0.006748877093492751
3.0	0.0016	0.008603217094649443
3.0	0.0017500000000000003	0.010562542969982443
3.0	0.0019000000000000002	0.012604477398219533
3.0	0.00205	0.014717435271152145
3.0	0.0022	0.01688421173300824
3.0	0.00235	0.01907470835829697
3.0	0.0025	0.02126936917695884
3.0	0.00265	0.023467592538534837
3.0	0.0028	0.025660633593455485
3.0	0.00295	0.027844466437179954
3.5	0.0001	0.01561112676425027
3.5	0.00025	0.012872488378699098
3.5	0.0004	0.010133331442755727
3.5	0.00055	0.007395850549309759
3.5	0.0007000000000000001	0.004761388084118823
3.5	0.0008500000000000001	0.003326891404616873
3.5	0.001	0.0038433955920340406
3.5	0.0011500000000000002	0.0054923205560898705
3.5	0.0013000000000000002	0.007604672668871962
3.5	0.0014500000000000001	0.00990284263861983
3.5	0.0016	0.012311385155212282
3.5	0.0017500000000000003	0.014803050751624242
3.5	0.0019000000000000002	0.01735031632907888
3.5	0.00205	0.019934515141077455
3.5	0.0022	0.022525672635961967
3.5	0.00235	0.025111487379389712
3.5	0.0025	0.02768689392388742
3.5	0.00265	0.030250208717512148
3.5	0.0028	0.03279898869839845
3.5	0.00295	0.035334308845068385
4.0	0.0001	0.015388576834832728
4.0	0.00025	0.012315572092071169
4.0	0.0004	0.00924183279313491
4.0	0.00055	0.0061912279699184655
4.0	0.0007000000000000001	0.003698077146906688
4.0	0.0008500000000000001	0.00348512837407379
4.0	0.001	0.005046283727291789
4.0	0.0011500000000000002	0.007369717350214577
4.0	0.0013000000000000002	0.009945685075243372
4.0	0.0014500000000000001	0.012727557161910125
4.0	0.0016	0.015591163303839589
4.0	0.0017500000000000003	0.01847289889654213
4.0	0.0019000000000000002	0.0213745891320096
4.0	0.00205	0.024276116168932584
4.0	0.0022	0.02717594838903431
4.0	0.00235	0.030061793308121865
4.0	0.0025	0.03292990315637996
4.0	0.00265	0.03578560649092256
4.0	0.0028	0.038620185675269335
4.0	0.00295	0.04143036067614961
4.5	0.0001	0.015158563558742634
4.5	0.00025	0.01174030308038346
4.5	0.0004	0.008324464467733977
4.5	0.00055	0.004997435383819333
4.5	0.0007000000000000001	0.0033372351939928145
4.5	0.0008500000000000001	0.0044356414884206465
4.5	0.001	0.0067114041615584956
4.5	0.0011500000000000002	0.009509425370865148
4.5	0.0013000000000000002	0.012568237884679416
4.5	0.0014500000000000001	0.015736733477006472
4.5	0.0016	0.01895956433127987
4.5	0.0017500000000000003	0.022205081654185662
4.5	0.0019000000000000002	0.025452249218910462
4.5	0.00205	0.02868228653097234
4.5	0.0022	0.03188961405686677
4.5	0.00235	0.03507415760596846
4.5	0.0025	0.038229422530771315
4.5	0.00265	0.04135327059320705
4.5	0.0028	0.044445084917479095
4.5	0.00295	0.04750459163729384
5.0	0.0001	0.014939779833445375
5.0	0.00025	0.011193813992949879
5.0	0.0004	0.007457537952122053
5.0	0.00055	0.004006908457033933
5.0	0.0007000000000000001	0.003381726311158264
5.0	0.0008500000000000001	0.005421608086969444
5.0	0.001	0.008414066164535335
5.0	0.0011500000000000002	0.011738047242746043
5.0	0.0013000000000000002	0.015185629337268408
5.0	0.0014500000000000001	0.01871793869007702
5.0	0.0016	0.02225617239769313
5.0	0.0017500000000000003	0.02579025908267719
5.0	0.0019000000000000002	0.029321118840964677
5.0	0.00205	0.03282223692300279
5.0	0.0022	0.03629259603189936
5.0	0.00235	0.039728842817443454
5.0	0.0025	0.04312970094170283
5.0	0.00265	0.046491786863295644
5.0	0.0028	0.04981289969713282
5.0	0.00295	0.05390868773706248
5.5	0.0001	0.014686055723846606
5.5	0.00025	0.010558059028530839
5.5	0.0004	0.006440470903657454
5.5	0.00055	0.003326031386649622
5.5	0.0007000000000000001	0.004065803896234473
5.5	0.0008500000000000001	0.007095711343560646
5.5	0.001	0.01064520136712758
5.5	0.0011500000000000002	0.014454059355638616
5.5	0.0013000000000000002	0.018345359909851984
5.5	0.0014500000000000001	0.022269952061970716
5.5	0.0016	0.026203763407430837
5.5	0.0017500000000000003	0.030118800625293284
5.5	0.0019000000000000002	0.0340087234491738
5.5	0.00205	0.03786445132648439
5.5	0.0022	0.04168008154564817
